Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Engagement Score,Churn Probability,Risk Tier,Retention Priority Score,Customer Segment,Retention Recommendation
Male,Yes,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.45,2807.65,0,5597,2,0.5376336087901108,Medium Risk,3009.1353083982503,Low Engagement At-Risk,Offer annual plan discount | Provide free tech support trial | Provide pricing discount | Promote service bundle
Male,No,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.75,1696.2,0,5198,3,0.05913361841144623,Low Risk,307.3765485026975,Loyal Customer,No action required
Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,0,4074,0,0.015031237882549207,Low Risk,61.237263133505465,Loyal Customer,Promote service bundle
Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.59999999999998,4902.8,0,6483,1,0.41681023242384513,Medium Risk,2702.180736803788,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package | Provide pricing discount | Promote service bundle
Female,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.29999999999998,4995.35,0,5554,5,0.018695689943735164,Low Risk,103.83586194750511,Loyal Customer,Provide pricing discount
Male,No,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.79999999999998,5034.05,0,4073,4,0.03979597152247549,Low Risk,162.08899201104268,Loyal Customer,Offer security package
Male,Yes,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.84999999999998,1857.75,0,3412,1,0.20172029668403743,Low Risk,688.2696522859358,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Promote service bundle
Male,Yes,Yes,No,36,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),54.1,1992.85,0,4017,2,0.05609801602233972,Low Risk,225.34573036173865,Loyal Customer,Offer security package | Promote service bundle
Female,No,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,0,5733,5,0.12276693721700215,Low Risk,703.8228510650733,Loyal Customer,Provide pricing discount
Male,No,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343.6,0,5077,0,0.023574086313537444,Low Risk,119.6856362138296,Loyal Customer,Promote service bundle
Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,0,3960,0,0.08664459615797228,Low Risk,343.11260078557024,Loyal Customer,Offer annual plan discount | Promote service bundle
Female,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,520.1,0,2010,0,0.00984828179887158,Low Risk,19.795046415731875,Loyal Customer,Promote service bundle
Male,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1387.45,0,6444,0,0.0007947976282419082,Low Risk,5.121675916390856,Loyal Customer,Promote service bundle
Male,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,7383.7,0,5303,6,0.09718121281024167,Low Risk,515.3519715327116,Loyal Customer,Provide pricing discount
Female,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.3,4483.95,0,4868,4,0.21389322830859037,Low Risk,1041.2322354062178,Loyal Customer,Provide free tech support trial | Provide pricing discount
Female,No,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.0,1706.45,0,2640,1,0.5927219324387145,Medium Risk,1564.7859016382063,Low Engagement At-Risk,Offer annual plan discount | Provide free tech support trial | Offer security package | Promote service bundle
Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,1327.4,0,5972,0,0.007645552987784069,Low Risk,45.65924244304646,Loyal Customer,Promote service bundle
Female,No,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,0,5672,2,0.12734384605511753,Low Risk,722.2942948246266,Loyal Customer,Provide free tech support trial | Offer security package | Provide pricing discount | Promote service bundle
Female,Yes,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.75,179.85,0,3048,0,0.4603395719483586,Medium Risk,1403.115015298597,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package | Promote service bundle
Male,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.0,5040.2,0,5540,5,0.025358811810700634,Low Risk,140.4878174312815,Loyal Customer,No action required
Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422.7,0,3721,0,0.05992196115853025,Low Risk,222.96961747089105,Loyal Customer,Promote service bundle
Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,0,2448,0,0.0692964706735447,Low Risk,169.63776020883745,Loyal Customer,Offer annual plan discount | Promote service bundle
Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358.05,0,3561,0,0.04224871123720445,Low Risk,150.44766071568506,Loyal Customer,Promote service bundle
Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,0,3778,3,0.49858529624217546,Medium Risk,1883.6552492029389,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Provide pricing discount
Male,No,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,0,5036,3,0.033218616674995774,Low Risk,167.28895357527873,Loyal Customer,Offer annual plan discount
Female,No,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05,0,4011,2,0.3462798454165732,Medium Risk,1388.9284599658752,Loyal Customer,Offer annual plan discount | Offer security package | Promote service bundle
Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19.2,0,3007,0,0.06977941507897356,Low Risk,209.8267011424735,Loyal Customer,Offer annual plan discount | Promote service bundle
Male,No,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,0,3949,2,0.2729321090301237,Low Risk,1077.8088985599586,Loyal Customer,Offer annual plan discount | Offer security package | Promote service bundle
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.899999999999,0,5096,5,0.06155111517882995,Low Risk,313.66448295131744,Loyal Customer,Provide pricing discount
Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.95,4858.7,0,4858,3,0.004145036508454231,Low Risk,20.136587358070656,Loyal Customer,Provide free tech support trial
Female,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.1,6595.0,0,6183,5,0.1378570759590561,Low Risk,852.370300654844,Loyal Customer,Offer annual plan discount | Provide pricing discount
Female,No,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,149.05,0,3872,0,0.3066028007114838,Medium Risk,1187.1660443548653,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package | Promote service bundle
Female,Yes,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972.1,0,4162,5,0.1316174158002882,Low Risk,547.7916845607996,Loyal Customer,Offer annual plan discount | Provide pricing discount
Female,No,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,0,5442,2,0.05106662495532017,Low Risk,277.90457300685233,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package | Promote service bundle
Male,No,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.54999999999998,2187.15,0,2007,3,0.5231526653369385,Medium Risk,1049.9673993312356,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package | Provide pricing discount
Female,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,0,3801,5,0.1327774140892782,Low Risk,504.68695095334647,Loyal Customer,Offer annual plan discount
Male,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178.7,0,4577,0,0.03913729710215195,Low Risk,179.13140883654947,Loyal Customer,Offer annual plan discount | Promote service bundle
Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.45,5025.85,0,5656,3,0.005304626407247086,Low Risk,30.002966959389518,Loyal Customer,Provide free tech support trial
Male,Yes,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353.4,0,5421,4,0.008919652932042142,Low Risk,48.35343854460045,Loyal Customer,No action required
Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,0,3050,3,0.6472018109175447,Medium Risk,1973.9655232985112,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package | Provide pricing discount
Female,No,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.9,2782.4,0,5866,4,0.09121833143672813,Low Risk,535.0867322078471,Loyal Customer,Offer annual plan discount
Male,No,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,1699.15,0,4163,0,0.006452821662985465,Low Risk,26.863096583008492,Loyal Customer,Promote service bundle
Female,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,452.2,0,2143,0,0.02037923280524794,Low Risk,43.672695901646335,Loyal Customer,Offer annual plan discount | Promote service bundle
Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,0,5933,3,0.02142443095752893,Low Risk,127.11114887101914,Loyal Customer,Provide free tech support trial
Female,No,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55,0,4852,3,0.5294727674928981,Medium Risk,2569.0018678755414,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package
Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139.75,0,2158,0,0.04946100837018649,Low Risk,106.73685606286246,Loyal Customer,Offer annual plan discount | Promote service bundle
Male,No,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.35,1927.3,0,2450,4,0.054703377234926874,Low Risk,134.02327422557084,Loyal Customer,No action required
Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.84999999999998,3000.25,0,4014,2,0.45820098509789237,Medium Risk,1839.2187541829398,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package | Provide pricing discount | Promote service bundle
Male,No,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,0,4126,3,0.2993621015987269,Low Risk,1235.168031196347,Loyal Customer,Provide free tech support trial | Offer security package | Provide pricing discount
Male,No,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,0,3843,3,0.20280106746864124,Low Risk,779.3645022819883,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Offer security package
Male,No,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.2,944.65,0,2871,3,0.08116518451913193,Low Risk,233.02524475442777,Loyal Customer,Offer annual plan discount | Provide free tech support trial
Female,No,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),79.5,1264.2,0,5040,1,0.0788996572741623,Low Risk,397.654272661778,Loyal Customer,Offer security package | Promote service bundle
Female,No,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.65,4917.75,0,5499,4,0.10098316817371568,Low Risk,555.3064417872625,Loyal Customer,Offer security package | Provide pricing discount
Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,0,4848,5,0.002985772757219991,Low Risk,14.475026327002515,Loyal Customer,No action required
Female,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,0,2649,3,0.016261628498454462,Low Risk,43.07705389240587,Loyal Customer,Offer annual plan discount
Female,No,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,1221.65,0,2421,0,0.5686264422323744,Medium Risk,1376.6446166445783,Low Engagement At-Risk,Offer annual plan discount | Provide free tech support trial | Offer security package | Promote service bundle
Male,No,No,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,0,4050,3,0.035578095094547305,Low Risk,144.0912851329166,Loyal Customer,No action required
Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,0,5396,0,0.7641634632223503,High Risk,4123.426047547802,Valuable At-Risk,Offer annual plan discount | Provide free tech support trial | Offer security package | Promote service bundle
Female,No,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.7,1374.9,0,4839,3,0.5332973395038586,Medium Risk,2580.625825859172,Loyal Customer,Offer annual plan discount | Provide free tech support trial | Provide pricing discount
Male,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,0,3591,1,0.5926296545458912,Medium Risk,2128.1330894742955,Low Engagement At-Risk,Offer annual plan discount | Provide free tech support trial | Offer security package | Provide pricing discount | Promote service bundle
Female,No,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297.8,0,2463,3,0.05736193784814368,Low Risk,141.28245291997789,Loyal Customer,Offer annual plan discount | Provide free tech support trial
Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.15,6067.4,0,5301,3,0.17539115793642,Low Risk,929.7485282209624,Loyal Customer,Provide free tech support trial | Offer security package | Provide pricing discount
Male,No,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,0,5461,0,0.0034289121755055082,Low Risk,18.72528939043558,Loyal Customer,Promote service bundle
Male,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,0,2948,0,0.007257052331673107,Low Risk,21.39379027377232,Loyal Customer,Promote service bundle
